0.0002391,2.9027,8.0916,14.321,20.476,24.712,27.677,29.799,31.371,32.581,34.26,35.862,36.652,36.86,36.672,36.198,35.511,34.667,33.692,32.641,31.547,30.456,29.356,28.316,25.916,22.694,20.198,17.317,14.928,13.541,12.558,11.738,10.989,10.292,9.6354,9.0138,8.4258,7.8713,7.3523,6.8645,6.4073,5.9819,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023842,2.8342,7.6991,13.186,18.329,21.743,24.104,25.8,27.078,28.085,29.539,31.002,31.804,32.122,32.101,31.832,31.373,30.771,30.049,29.252,28.409,27.559,26.69,25.863,23.925,21.271,19.166,16.654,14.482,13.164,12.204,11.396,10.658,9.9702,9.3226,8.7096,8.1301,7.5839,7.0729,6.5932,6.1441,5.7268,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023907,2.9,8.0771,14.283,20.414,24.641,27.612,29.749,31.342,32.576,34.303,35.966,36.794,37.016,36.813,36.297,35.543,34.608,33.523,32.342,31.103,29.854,28.583,27.365,24.495,20.51,17.297,13.395,10.028,8.1319,6.9359,6.0781,5.3932,4.8214,4.3311,3.901,3.5202,3.1824,2.8872,2.6242,2.3912,2.1897,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023804,2.7962,7.4819,12.564,17.172,20.172,22.252,23.775,24.961,25.93,27.414,29.037,30.08,30.682,30.965,31.002,30.844,30.531,30.085,29.546,28.94,28.303,27.627,26.964,25.33,22.938,20.872,18.091,15.279,13.289,11.738,10.442,9.3126,8.3168,7.4333,6.6461,5.9444,5.32,4.7672,4.2736,3.8356,3.4532,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023641,2.6325,6.54,9.8209,11.939,12.858,13.345,13.678,13.976,14.266,14.809,15.5,15.994,16.315,16.504,16.588,16.586,16.515,16.389,16.224,16.029,15.823,15.597,15.379,14.838,14.055,13.386,12.503,11.61,10.933,10.343,9.788,9.2502,8.7284,8.2234,7.7363,7.2689,6.8227,6.3992,5.9979,5.6189,5.2624,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023876,2.8688,7.8969,13.756,19.402,23.218,25.865,27.754,29.155,30.237,31.742,33.171,33.849,33.986,33.748,33.239,32.522,31.655,30.662,29.594,28.485,27.376,26.258,25.199,22.727,19.371,16.735,13.648,11.079,9.6519,8.72,8.0035,7.3871,6.8385,6.3389,5.8774,5.4494,5.0542,4.6913,4.3543,4.0467,3.7602,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023888,2.881,7.9673,13.962,19.798,23.776,26.552,28.541,30.021,31.168,32.775,34.327,35.106,35.328,35.164,34.721,34.064,33.25,32.305,31.28,30.21,29.138,28.053,27.025,24.622,21.355,18.782,15.752,13.186,11.696,10.669,9.8408,9.1072,8.4412,7.8265,7.254,6.7203,6.2249,5.7675,5.3418,4.9513,4.5875,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023915,2.9076,8.1213,14.414,20.67,25.01,28.075,30.29,31.949,33.241,35.067,36.858,37.794,38.107,37.984,37.536,36.835,35.944,34.894,33.739,32.521,31.285,30.026,28.816,25.939,21.922,18.663,14.691,11.275,9.3856,8.2262,7.4122,6.7648,6.2204,5.7437,5.3142,4.9217,4.5635,4.2388,3.9389,3.6683,3.416,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023822,2.8151,7.5907,12.882,17.78,21.027,23.299,24.97,26.269,27.33,28.952,30.736,31.901,32.601,32.966,33.074,32.976,32.715,32.316,31.818,31.251,30.65,30.009,29.384,27.831,25.567,23.62,21.021,18.399,16.51,14.986,13.659,12.457,11.359,10.35,9.423,8.572,7.7937,7.085,6.436,5.851,5.3142,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023648,2.6402,6.5835,9.9467,12.177,13.187,13.741,14.123,14.454,14.768,15.34,16.053,16.555,16.876,17.059,17.135,17.123,17.041,16.904,16.727,16.521,16.304,16.069,15.843,15.283,14.476,13.784,12.855,11.876,11.095,10.396,9.7368,9.1042,8.499,7.922,7.3739,6.8561,6.3691,5.9132,5.4866,5.0903,4.7206,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.0002394,2.9323,8.2612,14.809,21.391,25.966,29.17,31.448,33.116,34.38,36.083,37.626,38.282,38.312,37.917,37.22,36.298,35.215,34.001,32.712,31.388,30.076,28.764,27.53,24.687,20.892,17.972,14.637,11.922,10.421,9.4211,8.6324,7.9424,7.324,6.7591,6.2379,5.7559,5.3127,4.9071,4.5314,4.1902,3.8745,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.0002381,2.8026,7.5172,12.657,17.323,20.341,22.4,23.872,24.984,25.865,27.142,28.423,29.101,29.332,29.248,28.929,28.427,27.788,27.036,26.211,25.342,24.463,23.568,22.713,20.684,17.87,15.598,12.832,10.411,8.9869,8.0257,7.2816,6.6476,6.0893,5.5869,5.129,4.7096,4.3271,3.9803,3.6612,3.3744,3.1109,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023948,2.9409,8.3119,14.963,21.699,26.419,29.751,32.143,33.911,35.266,37.126,38.869,39.683,39.83,39.516,38.867,37.961,36.865,35.613,34.263,32.86,31.452,30.031,28.677,25.499,21.14,17.674,13.557,10.109,8.241,7.0988,6.2906,5.6439,5.1022,4.6322,4.2149,3.84,3.505,3.2078,2.9374,2.7002,2.4838,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023805,2.7972,7.4875,12.578,17.195,20.199,22.276,23.792,24.966,25.923,27.377,28.955,29.951,30.509,30.751,30.753,30.562,30.222,29.753,29.196,28.578,27.931,27.252,26.592,24.97,22.628,20.632,17.995,15.373,13.531,12.087,10.863,9.7805,8.8124,7.9414,7.1553,6.4461,5.8086,5.2376,4.7206,4.2635,3.8495,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.0002364,2.632,6.5368,9.8124,11.926,12.845,13.336,13.676,13.983,14.284,14.853,15.587,16.126,16.494,16.73,16.86,16.903,16.876,16.791,16.666,16.509,16.337,16.146,15.96,15.484,14.78,14.165,13.324,12.435,11.724,11.086,10.476,9.8833,9.3076,8.7506,8.2142,7.7005,7.2113,6.7476,6.3089,5.8961,5.5076,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023875,2.8658,7.8865,13.726,19.344,23.139,25.753,27.606,28.97,30.024,31.484,32.786,33.321,33.394,33.13,32.557,31.757,30.833,29.844,28.8,27.72,26.634,25.559,24.51,22.125,18.9,16.388,13.494,11.113,9.8042,8.9173,8.2302,7.6379,7.0982,6.6003,6.1382,5.7083,5.3093,4.9393,4.596,4.2778,3.9794,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023815,2.8051,7.5397,12.718,17.431,20.475,22.525,23.969,25.038,25.874,27.053,28.116,28.556,28.616,28.388,27.901,27.224,26.442,25.603,24.718,23.801,22.878,21.964,21.071,19.037,16.276,14.116,11.612,9.5369,8.3914,7.6173,7.0206,6.5091,6.0453,5.6189,5.2244,4.8583,4.5193,4.2058,3.9154,3.647,3.3954,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00024002,2.9941,8.6186,15.853,23.38,28.755,32.555,35.263,37.241,38.739,40.762,42.51,43.171,43.185,42.744,41.883,40.708,39.362,37.928,36.422,34.866,33.302,31.756,30.248,26.812,22.153,18.518,14.33,10.933,9.1617,8.0554,7.2681,6.6336,6.0812,5.5888,5.1443,4.74,4.3724,4.0381,3.7331,3.4549,3.1951,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023845,2.8365,7.7212,13.259,18.492,22.01,24.462,26.246,27.609,28.708,30.349,32.026,33.007,33.554,33.769,33.676,33.346,32.871,32.304,31.656,30.942,30.193,29.426,28.655,26.822,24.191,21.975,19.104,16.294,14.353,12.822,11.527,10.386,9.36,8.4342,7.5983,6.8443,6.1658,5.5556,5.0061,4.5124,4.0582,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023632,2.6206,6.4877,9.6655,11.65,12.449,12.83,13.083,13.315,13.558,14.024,14.592,14.995,15.276,15.431,15.477,15.447,15.37,15.258,15.116,14.95,14.77,14.582,14.392,13.938,13.288,12.741,12.031,11.303,10.731,10.205,9.698,9.199,8.708,8.2284,7.7631,7.3143,6.884,6.4733,6.0826,5.7122,5.362,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023913,2.9059,8.1092,14.367,20.551,24.795,27.748,29.843,31.375,32.539,34.106,35.523,36.111,36.112,35.716,35.038,34.147,33.101,31.936,30.703,29.44,28.187,26.943,25.769,23.07,19.463,16.698,13.563,11.047,9.6934,8.8179,8.1375,7.5444,7.0135,6.5252,6.0715,5.6488,5.2584,4.8969,4.5616,4.2521,3.9669,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023826,2.8183,7.6064,12.912,17.797,20.983,23.157,24.699,25.85,26.749,28.022,29.261,29.878,30.043,29.897,29.525,28.98,28.307,27.533,26.698,25.832,24.965,24.097,23.274,21.364,18.781,16.764,14.399,12.365,11.123,10.208,9.4325,8.7281,8.0803,7.4773,6.9148,6.3906,5.9054,5.4563,5.041,4.6585,4.3072,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023946,2.939,8.3016,14.937,21.66,26.383,29.731,32.149,33.95,35.342,37.284,39.156,40.097,40.366,40.167,39.622,38.807,37.786,36.6,35.307,33.952,32.579,31.192,29.858,26.699,22.299,18.749,14.461,10.811,8.8294,7.6408,6.8236,6.1848,5.6578,5.2009,4.7932,4.4231,4.0906,3.7899,3.516,3.2685,3.045,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023827,2.8193,7.6145,12.948,17.9,21.182,23.472,25.145,26.435,27.48,29.052,30.739,31.791,32.368,32.603,32.578,32.344,31.944,31.41,30.779,30.084,29.356,28.6,27.861,26.05,23.426,21.194,18.257,15.365,13.375,11.851,10.584,9.4782,8.5011,7.6288,6.8472,6.1462,5.5208,4.9617,4.4625,4.0187,3.6271,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023647,2.6386,6.5748,9.9213,12.129,13.123,13.664,14.038,14.365,14.678,15.254,15.982,16.507,16.858,17.077,17.193,17.224,17.188,17.098,16.97,16.815,16.647,16.465,16.289,15.85,15.214,14.67,13.94,13.15,12.485,11.858,11.242,10.633,10.036,9.4546,8.8917,8.3504,7.8331,7.3407,6.8738,6.4322,6.0159,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.000239,2.8905,8.025,14.115,20.046,24.06,26.792,28.683,30.03,31.028,32.311,33.28,33.448,33.161,32.555,31.661,30.568,29.385,28.171,26.934,25.689,24.468,23.282,22.151,19.655,16.422,14.025,11.422,9.3682,8.2327,7.4442,6.7898,6.2128,5.6934,5.2184,4.7833,4.3874,4.0271,3.6997,3.4017,3.1331,2.8897,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
0.00023949,2.9408,8.3155,14.977,21.731,26.483,29.832,32.235,34.012,35.383,37.296,39.051,39.857,40.093,39.919,39.363,38.523,37.524,36.436,35.272,34.054,32.82,31.589,30.387,27.621,23.842,20.86,17.367,14.426,12.76,11.64,10.744,9.9627,9.256,8.6006,7.9883,7.4189,6.8897,6.398,5.9411,5.519,5.1275,0,50.207,108.47,137,127.56,103.94,81.839,64.991,53.11,44.948,35.295,28.027,23.528,20.052,17.194,14.813,12.822,11.156,9.7618,8.5933,7.6133,6.7906,6.0992,5.5172,4.4294,3.398,2.8381,2.3414,1.9843,1.7379,1.5317,1.3515,1.1927,1.0527,0.92907,0.81999,0.7237,0.63873,0.56373,0.49754,0.43912,0.38756
